doc_id,primary_label_id,score,sample_text,annotator_notes
FR.APP.URG-2-02,FR.APP.URG,2,"CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.

Give before midnight: https://janesmithforcongress.org/eom",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
FR.APP.URG-2-03,FR.APP.URG,2,"CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.

Give before midnight: https://janesmithforcongress.org/eom",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
FR.APP.URG-2-04,FR.APP.URG,2,"CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.

Give before midnight: https://janesmithforcongress.org/eom",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
FR.APP.URG-2-05,FR.APP.URG,2,"CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.

Give before midnight: https://janesmithforcongress.org/eom",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
FR.APP.URG-1-01,FR.APP.URG,1,CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
FR.APP.URG-1-02,FR.APP.URG,1,CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
FR.APP.URG-1-03,FR.APP.URG,1,CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
FR.APP.URG-1-04,FR.APP.URG,1,CLEVELAND — End-of-month deadline: help Jane meet the match and keep ads on the air.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
FR.APP.URG-1-05,FR.APP.URG,1,OH-11 — End-of-month deadline: help Jane meet the match and keep ads on the air.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.CE-5-01,POL.ROL.CE,5,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.CE-5-02,POL.ROL.CE,5,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.CE-5-03,POL.ROL.CE,5,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.CE-5-04,POL.ROL.CE,5,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.CE-5-05,POL.ROL.CE,5,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.CE-4-01,POL.ROL.CE,4,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.CE-4-02,POL.ROL.CE,4,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.CE-4-03,POL.ROL.CE,4,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.CE-4-04,POL.ROL.CE,4,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.CE-4-05,POL.ROL.CE,4,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.CE-3-01,POL.ROL.CE,3,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.CE-3-02,POL.ROL.CE,3,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.

Independent modeling suggests thousands of job-years and lower household energy costs.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.CE-3-03,POL.ROL.CE,3,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.CE-3-04,POL.ROL.CE,3,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.CE-3-05,POL.ROL.CE,3,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.CE-2-01,POL.ROL.CE,2,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.CE-2-02,POL.ROL.CE,2,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.CE-2-03,POL.ROL.CE,2,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.CE-2-04,POL.ROL.CE,2,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.CE-2-05,POL.ROL.CE,2,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.CE-1-01,POL.ROL.CE,1,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.CE-1-02,POL.ROL.CE,1,"CLEVELAND — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.CE-1-03,POL.ROL.CE,1,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.CE-1-04,POL.ROL.CE,1,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.CE-1-05,POL.ROL.CE,1,"OH-11 — Jane Smith released a Clean Energy Jobs plan: modernize the grid, expand heat-pump rebates, and union training pipelines.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.ECON-5-01,POL.ROL.ECON,5,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.ECON-5-02,POL.ROL.ECON,5,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.ECON-5-03,POL.ROL.ECON,5,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.ECON-5-04,POL.ROL.ECON,5,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.ECON-5-05,POL.ROL.ECON,5,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.ROL.ECON-4-01,POL.ROL.ECON,4,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.ECON-4-02,POL.ROL.ECON,4,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.ECON-4-03,POL.ROL.ECON,4,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.ECON-4-04,POL.ROL.ECON,4,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.ROL.ECON-4-05,POL.ROL.ECON,4,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
